"Description: ","Maximum monthly 1-day precipitation total"
"Station: ","Ravenna.txt"
"Latitude: ","44"
"Longitude: ","12"
"ClimPACT2_version: ","1.2.8"
"Date_of_calculation: ","2020-03-07"
time, rx1day, normalised (all years)
2008-06, 13, -0.461526072836125
2008-07, 24.6, 0.233626733886489
2008-08, 2.8, -1.07278112702325
2008-09, 22.2, 0.0898020152542242
2008-10, 8, -0.76116090332001
2008-11, 18.4, -0.137920455913529
2008-12, 15.4, -0.31770135420386
2009-01, 18.4, -0.137920455913529
2009-02, 15.8, -0.293730567765149
2009-03, 11, -0.581380005029679
2009-04, 18.4, -0.137920455913529
2009-05, 3.2, -1.04881034058454
2009-06, 12.2, -0.509467645713547
2009-07, 5.8, -0.89300022873292
2009-08, 7, -0.821087869416787
2009-09, 8.8, -0.713219330442589
2009-10, 60.2, 2.36702672693175
2009-11, 6.2, -0.869029442294209
2009-12, 21.8, 0.0658312288155135
2010-01, 18.8, -0.113949669474818
2010-02, 20.6, -0.006081130500619
2010-03, 23.2, 0.149728981351001
2010-04, 20.6, -0.006081130500619
2010-05, 51.8, 1.86364021171883
2010-06, 18.6, -0.125935062694173
2010-07, 14, -0.401599106739348
2010-08, 23.2, 0.149728981351001
2010-09, 18.8, -0.113949669474818
2010-10, 22, 0.0778166220348688
2010-11, 37.8, 1.02466268636395
2010-12, 21.8, 0.0658312288155135
2011-01, 11, -0.581380005029679
2011-02, 7.2, -0.809102476197432
2011-03, 35, 0.856867181292971
2011-04, 2.8, -1.07278112702325
2011-05, 14.4, -0.377628320300637
2011-06, 22.6, 0.113772801692935
2011-07, 14.8, -0.353657533861926
2011-08, 0, -1.24057663209423
2011-09, 12.2, -0.509467645713547
2011-10, 20.8, 0.00590426271873638
2011-11, 4.4, -0.976897981268408
2011-12, 9.2, -0.689248544003878
2012-01, 3.8, -1.01285416092647
2012-02, 19.2, -0.0899788830361071
2012-03, 0.8, -1.19263505921681
2012-04, 30.8, 0.605173923686507
